Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20190921,MTX    ,201910     ,001121,10897,2,-,-, 
20190921,MTX    ,201910     ,001122,10897,2,-,-, 
20190921,MTX    ,201910     ,001122,10897,2,-,-, 
20190921,MTX    ,201910     ,001130,10897,2,-,-, 
20190921,MTX    ,201910     ,001130,10897,2,-,-, 
20190921,MTX    ,201910     ,001135,10897,2,-,-, 
20190921,MTX    ,201910     ,001143,10897,2,-,-, 
20190921,MTX    ,201910     ,001208,10896,2,-,-, 
20190921,MTX    ,201910     ,001208,10897,4,-,-, 
20190921,MTX    ,201910     ,001209,10897,2,-,-, 
20190921,MTX    ,201910     ,001213,10898,2,-,-, 
20190921,MTX    ,201910     ,001213,10898,4,-,-, 
20190921,MTX    ,201910     ,001213,10898,2,-,-, 
20190921,MTX    ,201910     ,001213,10898,2,-,-, 
20190921,MTX    ,201910     ,001213,10898,2,-,-, 
20190921,MTX    ,201910     ,001216,10898,2,-,-, 
20190921,MTX    ,201910     ,001216,10898,2,-,-, 
20190921,MTX    ,201910     ,001216,10898,2,-,-, 
20190921,MTX    ,201910     ,001216,10898,2,-,-, 
20190921,MTX    ,201910     ,001217,10898,2,-,-, 
20190921,MTX    ,201910     ,001221,10898,2,-,-, 
20190921,MTX    ,201910     ,001231,10898,2,-,-, 
20190921,MTX    ,201910     ,001237,10898,2,-,-, 
20190921,MTX    ,201910     ,001241,10898,2,-,-, 
20190921,MTX    ,201910     ,001243,10898,4,-,-, 
20190921,MTX    ,201910     ,001246,10898,2,-,-, 
20190921,MTX    ,201910     ,001252,10898,2,-,-, 
20190921,MTX    ,201910     ,001253,10898,2,-,-, 
20190921,MTX    ,201910     ,001333,10897,2,-,-, 
20190921,MTX    ,201910     ,001333,10897,2,-,-, 
20190921,MTX    ,201910     ,001333,10897,2,-,-, 
20190921,MTX    ,201910     ,001333,10897,2,-,-, 
20190921,MTX    ,201910     ,001333,10897,4,-,-, 
20190921,MTX    ,201910     ,001333,10897,2,-,-, 
20190921,MTX    ,201910     ,001337,10897,2,-,-, 
20190921,MTX    ,201910     ,001344,10897,2,-,-, 
20190921,MTX    ,201910     ,001352,10897,2,-,-, 
20190921,MTX    ,201910     ,001352,10897,2,-,-, 
20190921,MTX    ,201910     ,001352,10897,2,-,-, 
20190921,MTX    ,201910     ,001352,10896,2,-,-, 
20190921,MTX    ,201910     ,001353,10896,2,-,-, 
20190921,MTX    ,201910     ,001430,10897,2,-,-, 
20190921,MTX    ,201910     ,001446,10897,2,-,-, 
20190921,MTX    ,201910     ,001455,10897,4,-,-, 
20190921,MTX    ,201910     ,001457,10897,2,-,-, 
20190921,MTX    ,201910     ,001459,10896,2,-,-, 
20190921,MTX    ,201910     ,001459,10896,2,-,-, 
20190921,MTX    ,201910     ,001459,10897,2,-,-, 
20190921,MTX    ,201910     ,001500,10896,8,-,-, 
20190921,MTX    ,201910     ,001506,10897,2,-,-, 
20190921,MTX    ,201910     ,001506,10897,2,-,-, 
20190921,MTX    ,201910     ,001506,10896,2,-,-, 
20190921,MTX    ,201910     ,001506,10898,4,-,-, 
20190921,MTX    ,201910     ,001517,10898,4,-,-, 
20190921,MTX    ,201910     ,001528,10897,2,-,-, 
20190921,MTX    ,201910     ,001602,10897,2,-,-, 
20190921,MTX    ,201910     ,001602,10897,2,-,-, 
20190921,MTX    ,201910     ,001602,10897,2,-,-, 
20190921,MTX    ,201910     ,001602,10897,2,-,-, 
20190921,MTX    ,201910     ,001603,10897,2,-,-, 
20190921,MTX    ,201910     ,001627,10897,2,-,-, 
20190921,MTX    ,201910     ,001643,10897,2,-,-, 
20190921,MTX    ,201910     ,001645,10897,2,-,-, 
20190921,MTX    ,201910     ,001650,10897,6,-,-, 
20190921,MTX    ,201910     ,001707,10898,4,-,-, 
20190921,MTX    ,201910     ,001709,10897,2,-,-, 
20190921,MTX    ,201910     ,001717,10898,2,-,-, 
20190921,MTX    ,201910     ,001718,10898,2,-,-, 
20190921,MTX    ,201910     ,001724,10898,2,-,-, 
20190921,MTX    ,201910     ,001734,10898,2,-,-, 
20190921,MTX    ,201910     ,001745,10898,2,-,-, 
20190921,MTX    ,201910     ,001751,10897,2,-,-, 
20190921,MTX    ,201910     ,001800,10897,2,-,-, 
20190921,MTX    ,201910     ,001817,10897,2,-,-, 
20190921,MTX    ,201910     ,001817,10897,4,-,-, 
20190921,MTX    ,201910     ,001817,10897,2,-,-, 
20190921,MTX    ,201910     ,001817,10897,2,-,-, 
20190921,MTX    ,201910     ,001817,10897,4,-,-, 
20190921,MTX    ,201910     ,001817,10897,2,-,-, 
20190921,MTX    ,201910     ,001817,10897,2,-,-, 
20190921,MTX    ,201910     ,001818,10897,4,-,-, 
20190921,MTX    ,201910     ,001828,10896,4,-,-, 
20190921,MTX    ,201910     ,001828,10896,2,-,-, 
20190921,MTX    ,201910     ,001828,10896,2,-,-, 
20190921,MTX    ,201910     ,001828,10896,2,-,-, 
20190921,MTX    ,201910     ,001828,10896,2,-,-, 
20190921,MTX    ,201910     ,001828,10896,2,-,-, 
20190921,MTX    ,201910     ,001828,10896,2,-,-, 
20190921,MTX    ,201910     ,001828,10896,2,-,-, 
20190921,MTX    ,201910     ,001828,10896,2,-,-, 
20190921,MTX    ,201910     ,001828,10896,2,-,-, 
20190921,MTX    ,201910     ,001828,10896,2,-,-, 
20190921,MTX    ,201910     ,001828,10896,6,-,-, 
20190921,MTX    ,201910     ,001828,10896,2,-,-, 
20190921,MTX    ,201910     ,001828,10896,2,-,-, 
20190921,MTX    ,201910     ,001842,10895,2,-,-, 
20190921,MTX    ,201910     ,001842,10895,2,-,-, 
20190921,MTX    ,201910     ,001849,10895,2,-,-, 
20190921,MTX    ,201910     ,001853,10895,2,-,-, 
20190921,MTX    ,201910     ,001900,10895,2,-,-, 
20190921,MTX    ,201910     ,001900,10895,2,-,-, 
20190921,MTX    ,201910     ,001907,10895,2,-,-, 
20190921,MTX    ,201910     ,001918,10896,8,-,-, 
20190921,MTX    ,201910     ,002000,10896,10,-,-, 
20190921,MTX    ,201910     ,002015,10897,2,-,-, 
20190921,MTX    ,201910     ,002022,10897,2,-,-, 
20190921,MTX    ,201910     ,002024,10897,2,-,-, 
20190921,MTX    ,201910     ,002036,10897,2,-,-, 
20190921,MTX    ,201910     ,002039,10897,2,-,-, 
20190921,MTX    ,201910     ,002042,10897,2,-,-, 
20190921,MTX    ,201910     ,002044,10896,2,-,-, 
20190921,MTX    ,201910     ,002107,10896,2,-,-, 
20190921,MTX    ,201910     ,002107,10896,2,-,-, 
20190921,MTX    ,201910     ,002107,10896,2,-,-, 
20190921,MTX    ,201910     ,002107,10896,2,-,-, 
20190921,MTX    ,201910     ,002107,10896,4,-,-, 
20190921,MTX    ,201910     ,002107,10896,2,-,-, 
20190921,MTX    ,201910     ,002108,10897,2,-,-, 
20190921,MTX    ,201910     ,002111,10897,2,-,-, 
20190921,MTX    ,201910     ,002116,10897,2,-,-, 
20190921,MTX    ,201910     ,002123,10896,2,-,-, 
20190921,MTX    ,201910     ,002200,10896,2,-,-, 
20190921,MTX    ,201910     ,002200,10896,2,-,-, 
20190921,MTX    ,201910     ,002214,10895,2,-,-, 
20190921,MTX    ,201910     ,002217,10896,2,-,-, 
20190921,MTX    ,201910     ,002240,10896,2,-,-, 
20190921,MTX    ,201910     ,002245,10896,2,-,-, 
20190921,MTX    ,201910     ,002322,10897,22,-,-, 
20190921,MTX    ,201910     ,002334,10897,2,-,-, 
20190921,MTX    ,201910     ,002404,10898,2,-,-, 
20190921,MTX    ,201910     ,002426,10897,2,-,-, 
20190921,MTX    ,201910     ,002431,10897,2,-,-, 
20190921,MTX    ,201910     ,002432,10898,2,-,-, 
20190921,MTX    ,201910     ,002446,10897,2,-,-, 
20190921,MTX    ,201910     ,002446,10897,2,-,-, 
20190921,MTX    ,201910     ,002446,10897,2,-,-, 
20190921,MTX    ,201910     ,002446,10897,2,-,-, 
20190921,MTX    ,201910     ,002446,10897,2,-,-, 
20190921,MTX    ,201910     ,002446,10897,2,-,-, 
20190921,MTX    ,201910     ,002446,10897,2,-,-, 
20190921,MTX    ,201910     ,002446,10896,2,-,-, 
20190921,MTX    ,201910     ,002455,10897,2,-,-, 
20190921,MTX    ,201910     ,002504,10897,2,-,-, 
20190921,MTX    ,201910     ,002512,10897,2,-,-, 
20190921,MTX    ,201910     ,002512,10896,2,-,-, 
20190921,MTX    ,201910     ,002512,10897,2,-,-, 
20190921,MTX    ,201910     ,002513,10897,2,-,-, 
20190921,MTX    ,201910     ,002515,10897,2,-,-, 
20190921,MTX    ,201910     ,002527,10897,2,-,-, 
20190921,MTX    ,201910     ,002529,10896,2,-,-, 
20190921,MTX    ,201910     ,002529,10896,2,-,-, 
20190921,MTX    ,201910     ,002529,10896,2,-,-, 
20190921,MTX    ,201910     ,002552,10896,2,-,-, 
20190921,MTX    ,201910     ,002604,10896,2,-,-, 
20190921,MTX    ,201910     ,002622,10895,2,-,-, 
20190921,MTX    ,201910     ,002622,10895,2,-,-, 
20190921,MTX    ,201910     ,002636,10895,4,-,-, 
20190921,MTX    ,201910     ,002700,10895,2,-,-, 
20190921,MTX    ,201910     ,002706,10895,2,-,-, 
20190921,MTX    ,201910     ,002717,10895,2,-,-, 
20190921,MTX    ,201910     ,002721,10896,16,-,-, 
20190921,MTX    ,201910     ,002721,10896,2,-,-, 
20190921,MTX    ,201910     ,002734,10897,2,-,-, 
20190921,MTX    ,201910     ,002811,10897,4,-,-, 
20190921,MTX    ,201910     ,002812,10897,2,-,-, 
20190921,MTX    ,201910     ,002846,10897,2,-,-, 
20190921,MTX    ,201910     ,002905,10896,2,-,-, 
20190921,MTX    ,201910     ,002905,10896,4,-,-, 
20190921,MTX    ,201910     ,002940,10896,2,-,-, 
20190921,MTX    ,201910     ,002948,10897,2,-,-, 
20190921,MTX    ,201910     ,003004,10897,2,-,-, 
20190921,MTX    ,201910     ,003022,10897,2,-,-, 
20190921,MTX    ,201910     ,003022,10898,2,-,-, 
20190921,MTX    ,201910     ,003023,10898,2,-,-, 
20190921,MTX    ,201910     ,003023,10898,2,-,-, 
20190921,MTX    ,201910     ,003023,10898,2,-,-, 
20190921,MTX    ,201910     ,003023,10898,6,-,-, 
20190921,MTX    ,201910     ,003023,10898,2,-,-, 
20190921,MTX    ,201910     ,003028,10898,2,-,-, 
20190921,MTX    ,201910     ,003114,10897,2,-,-, 
20190921,MTX    ,201910     ,003140,10896,2,-,-, 
20190921,MTX    ,201910     ,003140,10897,2,-,-, 
20190921,MTX    ,201910     ,003143,10896,2,-,-, 
20190921,MTX    ,201910     ,003148,10896,2,-,-, 
20190921,MTX    ,201910     ,003152,10896,2,-,-, 
20190921,MTX    ,201910     ,003232,10896,2,-,-, 
20190921,MTX    ,201910     ,003259,10896,4,-,-, 
20190921,MTX    ,201910     ,003303,10896,2,-,-, 
20190921,MTX    ,201910     ,003303,10896,2,-,-, 
20190921,MTX    ,201910     ,003321,10895,2,-,-, 
20190921,MTX    ,201910     ,003321,10895,2,-,-, 
20190921,MTX    ,201910     ,003321,10895,2,-,-, 
20190921,MTX    ,201910     ,003321,10895,2,-,-, 
20190921,MTX    ,201910     ,003321,10895,2,-,-, 
20190921,MTX    ,201910     ,003321,10895,2,-,-, 
20190921,MTX    ,201910     ,003321,10895,2,-,-, 
20190921,MTX    ,201910     ,003321,10895,2,-,-, 
20190921,MTX    ,201910     ,003321,10895,2,-,-, 
20190921,MTX    ,201910     ,003321,10895,2,-,-, 
20190921,MTX    ,201910     ,003321,10895,2,-,-, 
20190921,MTX    ,201910     ,003321,10895,2,-,-, 
20190921,MTX    ,201910     ,003321,10895,2,-,-, 
20190921,MTX    ,201910     ,003321,10895,2,-,-, 
20190921,MTX    ,201910     ,003323,10894,2,-,-, 
20190921,MTX    ,201910     ,003331,10895,2,-,-, 
20190921,MTX    ,201910     ,003333,10895,2,-,-, 
20190921,MTX    ,201910     ,003336,10894,2,-,-, 
20190921,MTX    ,201910     ,003338,10895,2,-,-, 
20190921,MTX    ,201910     ,003339,10894,2,-,-, 
20190921,MTX    ,201910     ,003343,10894,2,-,-, 
20190921,MTX    ,201910     ,003344,10894,2,-,-, 
20190921,MTX    ,201910     ,003350,10894,2,-,-, 
20190921,MTX    ,201910     ,003351,10894,2,-,-, 
20190921,MTX    ,201910     ,003358,10894,4,-,-, 
20190921,MTX    ,201910     ,003359,10894,2,-,-, 
20190921,MTX    ,201910     ,003400,10894,2,-,-, 
20190921,MTX    ,201910     ,003401,10894,2,-,-, 
20190921,MTX    ,201910     ,003406,10894,2,-,-, 
20190921,MTX    ,201910     ,003432,10894,2,-,-, 
20190921,MTX    ,201910     ,003450,10894,2,-,-, 
20190921,MTX    ,201910     ,003457,10895,2,-,-, 
20190921,MTX    ,201910     ,003502,10895,2,-,-, 
20190921,MTX    ,201910     ,003504,10895,2,-,-, 
20190921,MTX    ,201910     ,003514,10895,2,-,-, 
20190921,MTX    ,201910     ,003519,10895,2,-,-, 
20190921,MTX    ,201910     ,003541,10894,2,-,-, 
20190921,MTX    ,201910     ,003541,10894,2,-,-, 
20190921,MTX    ,201910     ,003541,10894,2,-,-, 
20190921,MTX    ,201910     ,003541,10894,2,-,-, 
20190921,MTX    ,201910     ,003558,10893,2,-,-, 
20190921,MTX    ,201910     ,003558,10893,2,-,-, 
20190921,MTX    ,201910     ,003558,10893,2,-,-, 
20190921,MTX    ,201910     ,003558,10893,2,-,-, 
20190921,MTX    ,201910     ,003600,10893,2,-,-, 
20190921,MTX    ,201910     ,003604,10893,2,-,-, 
20190921,MTX    ,201910     ,003604,10893,2,-,-, 
20190921,MTX    ,201910     ,003604,10893,2,-,-, 
20190921,MTX    ,201910     ,003604,10893,2,-,-, 
20190921,MTX    ,201910     ,003604,10893,2,-,-, 
20190921,MTX    ,201910     ,003610,10893,2,-,-, 
20190921,MTX    ,201910     ,003610,10893,2,-,-, 
20190921,MTX    ,201910     ,003611,10893,2,-,-, 
20190921,MTX    ,201910     ,003621,10893,2,-,-, 
20190921,MTX    ,201910     ,003621,10893,2,-,-, 
20190921,MTX    ,201910     ,003621,10893,2,-,-, 
20190921,MTX    ,201910     ,003621,10893,2,-,-, 
20190921,MTX    ,201910     ,003622,10893,4,-,-, 
20190921,MTX    ,201910     ,003624,10893,2,-,-, 
20190921,MTX    ,201910     ,003628,10893,2,-,-, 
20190921,MTX    ,201910     ,003629,10893,2,-,-, 
20190921,MTX    ,201910     ,003629,10893,2,-,-, 
20190921,MTX    ,201910     ,003631,10893,2,-,-, 
20190921,MTX    ,201910     ,003631,10893,2,-,-, 
20190921,MTX    ,201910     ,003632,10893,2,-,-, 
20190921,MTX    ,201910     ,003634,10893,2,-,-, 
20190921,MTX    ,201910     ,003636,10893,2,-,-, 
20190921,MTX    ,201910     ,003659,10893,2,-,-, 
20190921,MTX    ,201910     ,003703,10893,2,-,-, 
20190921,MTX    ,201910     ,003711,10893,2,-,-, 
20190921,MTX    ,201910     ,003711,10893,4,-,-, 
20190921,MTX    ,201910     ,003711,10893,2,-,-, 
20190921,MTX    ,201910     ,003711,10893,2,-,-, 
20190921,MTX    ,201910     ,003712,10893,2,-,-, 
20190921,MTX    ,201910     ,003712,10893,2,-,-, 
20190921,MTX    ,201910     ,003714,10893,2,-,-, 
20190921,MTX    ,201910     ,003720,10893,2,-,-, 
20190921,MTX    ,201910     ,003725,10893,4,-,-, 
20190921,MTX    ,201910     ,003729,10893,2,-,-, 
20190921,MTX    ,201910     ,003729,10893,2,-,-, 
20190921,MTX    ,201910     ,003729,10893,2,-,-, 
20190921,MTX    ,201910     ,003729,10892,2,-,-, 
20190921,MTX    ,201910     ,003729,10892,2,-,-, 
20190921,MTX    ,201910     ,003729,10892,2,-,-, 
20190921,MTX    ,201910     ,003731,10893,2,-,-, 
20190921,MTX    ,201910     ,003747,10892,2,-,-, 
20190921,MTX    ,201910     ,003747,10892,2,-,-, 
20190921,MTX    ,201910     ,003752,10893,4,-,-, 
20190921,MTX    ,201910     ,003752,10893,16,-,-, 
20190921,MTX    ,201910     ,003753,10893,2,-,-, 
20190921,MTX    ,201910     ,003756,10893,6,-,-, 
20190921,MTX    ,201910     ,003756,10893,2,-,-, 
20190921,MTX    ,201910     ,003825,10893,2,-,-, 
20190921,MTX    ,201910     ,003848,10893,2,-,-, 
20190921,MTX    ,201910     ,003848,10893,6,-,-, 
20190921,MTX    ,201910     ,003848,10893,8,-,-, 
20190921,MTX    ,201910     ,003848,10893,2,-,-, 
20190921,MTX    ,201910     ,003849,10893,2,-,-, 
20190921,MTX    ,201910     ,003849,10893,2,-,-, 
20190921,MTX    ,201910     ,003854,10893,2,-,-, 
20190921,MTX    ,201910     ,003855,10893,2,-,-, 
20190921,MTX    ,201910     ,003903,10894,14,-,-, 
20190921,MTX    ,201910     ,003903,10894,6,-,-, 
20190921,MTX    ,201910     ,003909,10895,16,-,-, 
20190921,MTX    ,201910     ,003931,10895,2,-,-, 
20190921,MTX    ,201910     ,003932,10895,2,-,-, 
20190921,MTX    ,201910     ,003936,10895,2,-,-, 
20190921,MTX    ,201910     ,004000,10896,2,-,-, 
20190921,MTX    ,201910     ,004007,10895,2,-,-, 
20190921,MTX    ,201910     ,004023,10895,2,-,-, 
20190921,MTX    ,201910     ,004031,10895,2,-,-, 
20190921,MTX    ,201910     ,004031,10895,2,-,-, 
20190921,MTX    ,201910     ,004031,10895,2,-,-, 
20190921,MTX    ,201910     ,004038,10894,2,-,-, 
20190921,MTX    ,201910     ,004046,10895,2,-,-, 
20190921,MTX    ,201910     ,004052,10894,2,-,-, 
20190921,MTX    ,201910     ,004052,10894,2,-,-, 
20190921,MTX    ,201910     ,004052,10894,4,-,-, 
20190921,MTX    ,201910     ,004052,10894,2,-,-, 
20190921,MTX    ,201910     ,004052,10894,2,-,-, 
20190921,MTX    ,201910     ,004052,10894,2,-,-, 
20190921,MTX    ,201910     ,004145,10894,2,-,-, 
20190921,MTX    ,201910     ,004211,10894,2,-,-, 
20190921,MTX    ,201910     ,004222,10894,2,-,-, 
20190921,MTX    ,201910     ,004239,10894,2,-,-, 
20190921,MTX    ,201910     ,004307,10894,2,-,-, 
20190921,MTX    ,201910     ,004316,10894,2,-,-, 
20190921,MTX    ,201910     ,004344,10895,12,-,-, 
20190921,MTX    ,201910     ,004346,10895,2,-,-, 
20190921,MTX    ,201910     ,004401,10895,2,-,-, 
20190921,MTX    ,201910     ,004426,10896,2,-,-, 
20190921,MTX    ,201910     ,004436,10896,2,-,-, 
20190921,MTX    ,201910     ,004455,10896,2,-,-, 
20190921,MTX    ,201910     ,004505,10896,2,-,-, 
20190921,MTX    ,201910     ,004519,10896,2,-,-, 
20190921,MTX    ,201910     ,004525,10896,2,-,-, 
20190921,MTX    ,201910     ,004526,10896,2,-,-, 
20190921,MTX    ,201910     ,004526,10896,2,-,-, 
20190921,MTX    ,201910     ,004531,10896,20,-,-, 
20190921,MTX    ,201910     ,004534,10897,2,-,-, 
20190921,MTX    ,201910     ,004545,10897,4,-,-, 
20190921,MTX    ,201910     ,004624,10897,2,-,-, 
20190921,MTX    ,201910     ,004630,10897,2,-,-, 
20190921,MTX    ,201910     ,004630,10897,2,-,-, 
20190921,MTX    ,201910     ,004630,10897,2,-,-, 
20190921,MTX    ,201910     ,004631,10897,2,-,-, 
20190921,MTX    ,201910     ,004637,10896,2,-,-, 
20190921,MTX    ,201910     ,004642,10896,2,-,-, 
20190921,MTX    ,201910     ,004656,10896,2,-,-, 
20190921,MTX    ,201910     ,004657,10897,2,-,-, 
20190921,MTX    ,201910     ,004714,10896,2,-,-, 
20190921,MTX    ,201910     ,004714,10896,2,-,-, 
20190921,MTX    ,201910     ,004736,10897,12,-,-, 
20190921,MTX    ,201910     ,004744,10897,2,-,-, 
20190921,MTX    ,201910     ,004745,10897,4,-,-, 
20190921,MTX    ,201910     ,004745,10898,28,-,-, 
20190921,MTX    ,201910     ,004745,10898,28,-,-, 
20190921,MTX    ,201910     ,004745,10898,6,-,-, 
20190921,MTX    ,201910     ,004745,10898,4,-,-, 
20190921,MTX    ,201910     ,004745,10898,6,-,-, 
20190921,MTX    ,201910     ,004753,10898,2,-,-, 
20190921,MTX    ,201910     ,004754,10898,2,-,-, 
20190921,MTX    ,201910     ,004756,10898,2,-,-, 
20190921,MTX    ,201910     ,004816,10898,4,-,-, 
20190921,MTX    ,201910     ,004830,10898,2,-,-, 
20190921,MTX    ,201910     ,004843,10898,2,-,-, 
20190921,MTX    ,201910     ,004846,10898,2,-,-, 
20190921,MTX    ,201910     ,004848,10898,2,-,-, 
20190921,MTX    ,201910     ,004849,10898,4,-,-, 
20190921,MTX    ,201910     ,004900,10898,2,-,-, 
20190921,MTX    ,201910     ,004900,10898,2,-,-, 
20190921,MTX    ,201910     ,004900,10898,2,-,-, 
20190921,MTX    ,201910     ,004908,10898,2,-,-, 
20190921,MTX    ,201910     ,004909,10898,2,-,-, 
20190921,MTX    ,201910     ,004910,10898,2,-,-, 
20190921,MTX    ,201910     ,004911,10898,2,-,-, 
20190921,MTX    ,201910     ,004912,10898,2,-,-, 
20190921,MTX    ,201910     ,004930,10897,4,-,-, 
20190921,MTX    ,201910     ,004936,10898,2,-,-, 
20190921,MTX    ,201910     ,004945,10898,2,-,-, 
20190921,MTX    ,201910     ,005022,10897,2,-,-, 
20190921,MTX    ,201910     ,005022,10897,2,-,-, 
20190921,MTX    ,201910     ,005022,10897,4,-,-, 
20190921,MTX    ,201910     ,005030,10897,2,-,-, 
20190921,MTX    ,201910     ,005049,10897,2,-,-, 
20190921,MTX    ,201910     ,005156,10897,2,-,-, 
20190921,MTX    ,201910     ,005156,10897,2,-,-, 
20190921,MTX    ,201910     ,005200,10897,2,-,-, 
20190921,MTX    ,201910     ,005203,10897,2,-,-, 
20190921,MTX    ,201910     ,005203,10897,2,-,-, 
20190921,MTX    ,201910     ,005206,10897,2,-,-, 
20190921,MTX    ,201910     ,005236,10897,2,-,-, 
20190921,MTX    ,201910     ,005236,10897,2,-,-, 
20190921,MTX    ,201910     ,005236,10897,4,-,-, 
20190921,MTX    ,201910     ,005236,10897,2,-,-, 
20190921,MTX    ,201910     ,005236,10897,2,-,-, 
20190921,MTX    ,201910     ,005311,10897,2,-,-, 
20190921,MTX    ,201910     ,005317,10897,2,-,-, 
20190921,MTX    ,201910     ,005332,10897,2,-,-, 
20190921,MTX    ,201910     ,005342,10897,2,-,-, 
20190921,MTX    ,201910     ,005411,10897,2,-,-, 
20190921,MTX    ,201910     ,005440,10897,2,-,-, 
20190921,MTX    ,201910     ,005510,10896,2,-,-, 
20190921,MTX    ,201910     ,005528,10896,2,-,-, 
20190921,MTX    ,201910     ,005528,10896,2,-,-, 
20190921,MTX    ,201910     ,005538,10896,2,-,-, 
20190921,MTX    ,201910     ,005541,10896,2,-,-, 
20190921,MTX    ,201910     ,005610,10897,2,-,-, 
20190921,MTX    ,201910     ,005613,10897,2,-,-, 
20190921,MTX    ,201910     ,005635,10896,2,-,-, 
20190921,MTX    ,201910     ,005635,10896,2,-,-, 
20190921,MTX    ,201910     ,005635,10896,4,-,-, 
20190921,MTX    ,201910     ,005658,10897,6,-,-, 
20190921,MTX    ,201910     ,005710,10896,2,-,-, 
