250 , 16 , 4 , [11411.36170301]
250 , 16 , 6 , [11411.36170301]
250 , 16 , 8 , [11411.36170301]
250 , 16 , 10 , [11411.36170301]
250 , 16 , 12 , [11411.36170301]
250 , 16 , 14 , [11411.36170301]
250 , 16 , 16 , [11411.36170301]
250 , 16 , 18 , [11411.36170301]
250 , 16 , 20 , [11411.36170301]
250 , 16 , 22 , [11411.36170301]
250 , 16 , 24 , [11411.36170301]
250 , 16 , 26 , [11411.36170301]
250 , 16 , 28 , [11411.36170301]
250 , 18 , 0 , [11411.36170301]
250 , 18 , 2 , [11411.36170301]
250 , 18 , 4 , [11411.36170301]
250 , 18 , 6 , [11411.36170301]
250 , 18 , 8 , [11411.36170301]
250 , 18 , 10 , [11411.36170301]
250 , 18 , 12 , [11411.36170301]
250 , 18 , 14 , [11411.36170301]
250 , 18 , 16 , [11411.36170301]
250 , 18 , 18 , [11411.36170301]
250 , 18 , 20 , [11411.36170301]
250 , 18 , 22 , [11411.36170301]
250 , 18 , 24 , [11411.36170301]
250 , 18 , 26 , [11411.36170301]
250 , 18 , 28 , [11411.36170301]
250 , 20 , 0 , [11411.36170301]
250 , 20 , 2 , [11411.36170301]
250 , 20 , 4 , [11411.36170301]
250 , 20 , 6 , [11411.36170301]
250 , 20 , 8 , [11411.36170301]
250 , 20 , 10 , [11411.36170301]
250 , 20 , 12 , [11411.36170301]
250 , 20 , 14 , [11411.36170301]
250 , 20 , 16 , [11411.36170301]
250 , 20 , 18 , [11411.36170301]
250 , 20 , 20 , [11411.36170301]
250 , 20 , 22 , [11411.36170301]
250 , 20 , 24 , [11411.36170301]
250 , 20 , 26 , [11411.36170301]
250 , 20 , 28 , [11411.36170301]
250 , 22 , 0 , [11411.36170301]
250 , 22 , 2 , [11411.36170301]
250 , 22 , 4 , [11411.36170301]
250 , 22 , 6 , [11411.36170301]
250 , 22 , 8 , [11411.36170301]
250 , 22 , 10 , [11411.36170301]
250 , 22 , 12 , [11411.36170301]
250 , 22 , 14 , [11411.36170301]
250 , 22 , 16 , [11411.36170301]
250 , 22 , 18 , [11411.36170301]
250 , 22 , 20 , [11411.36170301]
250 , 22 , 22 , [11411.36170301]
250 , 22 , 24 , [11411.36170301]
250 , 22 , 26 , [11411.36170301]
250 , 22 , 28 , [11411.36170301]
250 , 24 , 0 , [11411.36170301]
250 , 24 , 2 , [11411.36170301]
250 , 24 , 4 , [11411.36170301]
250 , 24 , 6 , [11411.36170301]
250 , 24 , 8 , [11411.36170301]
250 , 24 , 10 , [11411.36170301]
250 , 24 , 12 , [11411.36170301]
250 , 24 , 14 , [11411.36170301]
250 , 24 , 16 , [11411.36170301]
250 , 24 , 18 , [11411.36170301]
250 , 24 , 20 , [11411.36170301]
250 , 24 , 22 , [11411.36170301]
250 , 24 , 24 , [11411.36170301]
250 , 24 , 26 , [11411.36170301]
250 , 24 , 28 , [11411.36170301]
250 , 26 , 0 , [11411.36170301]
250 , 26 , 2 , [11411.36170301]
250 , 26 , 4 , [11411.36170301]
250 , 26 , 6 , [11411.36170301]
250 , 26 , 8 , [11411.36170301]
250 , 26 , 10 , [11411.36170301]
250 , 26 , 12 , [11411.36170301]
250 , 26 , 14 , [11411.36170301]
250 , 26 , 16 , [11411.36170301]
250 , 26 , 18 , [11411.36170301]
250 , 26 , 20 , [11411.36170301]
250 , 26 , 22 , [11411.36170301]
250 , 26 , 24 , [11411.36170301]
250 , 26 , 26 , [11411.36170301]
250 , 26 , 28 , [11411.36170301]
250 , 28 , 0 , [11411.36170301]
250 , 28 , 2 , [11411.36170301]
250 , 28 , 4 , [11411.36170301]
250 , 28 , 6 , [11411.36170301]
250 , 28 , 8 , [11411.36170301]
250 , 28 , 10 , [11411.36170301]
250 , 28 , 12 , [11411.36170301]
250 , 28 , 14 , [11411.36170301]
250 , 28 , 16 , [11411.36170301]
250 , 28 , 18 , [11411.36170301]
250 , 28 , 20 , [11411.36170301]
250 , 28 , 22 , [11411.36170301]
250 , 28 , 24 , [11411.36170301]
250 , 28 , 26 , [11411.36170301]
250 , 28 , 28 , [11411.36170301]
255 , 0 , 0 , [12536.57406494]
255 , 0 , 2 , [12536.57406494]
255 , 0 , 4 , [12536.57406494]
255 , 0 , 6 , [12536.57406494]
255 , 0 , 8 , [12536.57406494]
255 , 0 , 10 , [12536.57406494]
255 , 0 , 12 , [12536.57406494]
255 , 0 , 14 , [12536.57406494]
255 , 0 , 16 , [12536.57406494]
255 , 0 , 18 , [12536.57406494]
255 , 0 , 20 , [12536.57406494]
255 , 0 , 22 , [12536.57406494]
255 , 0 , 24 , [12536.57406494]
255 , 0 , 26 , [12536.57406494]
255 , 0 , 28 , [12536.57406494]
255 , 2 , 0 , [12536.57406494]
255 , 2 , 2 , [12536.57406494]
255 , 2 , 4 , [12536.57406494]
255 , 2 , 6 , [12536.57406494]
255 , 2 , 8 , [12536.57406494]
255 , 2 , 10 , [12536.57406494]
255 , 2 , 12 , [12536.57406494]
255 , 2 , 14 , [12536.57406494]
255 , 2 , 16 , [12536.57406494]
255 , 2 , 18 , [12536.57406494]
255 , 2 , 20 , [12536.57406494]
255 , 2 , 22 , [12536.57406494]
255 , 2 , 24 , [12536.57406494]
255 , 2 , 26 , [12536.57406494]
255 , 2 , 28 , [12536.57406494]
255 , 4 , 0 , [12536.57406494]
255 , 4 , 2 , [12536.57406494]
255 , 4 , 4 , [12536.57406494]
255 , 4 , 6 , [12536.57406494]
255 , 4 , 8 , [12536.57406494]
255 , 4 , 10 , [12536.57406494]
255 , 4 , 12 , [12536.57406494]
255 , 4 , 14 , [12536.57406494]
255 , 4 , 16 , [12536.57406494]
255 , 4 , 18 , [12536.57406494]
255 , 4 , 20 , [12536.57406494]
255 , 4 , 22 , [12536.57406494]
255 , 4 , 24 , [12536.57406494]
255 , 4 , 26 , [12536.57406494]
255 , 4 , 28 , [12536.57406494]
255 , 6 , 0 , [12536.57406494]
255 , 6 , 2 , [12536.57406494]
255 , 6 , 4 , [12536.57406494]
255 , 6 , 6 , [12536.57406494]
255 , 6 , 8 , [12536.57406494]
255 , 6 , 10 , [12536.57406494]
255 , 6 , 12 , [12536.57406494]
255 , 6 , 14 , [12536.57406494]
255 , 6 , 16 , [12536.57406494]
255 , 6 , 18 , [12536.57406494]
255 , 6 , 20 , [12536.57406494]
255 , 6 , 22 , [12536.57406494]
255 , 6 , 24 , [12536.57406494]
255 , 6 , 26 , [12536.57406494]
255 , 6 , 28 , [12536.57406494]
255 , 8 , 0 , [12536.57406494]
255 , 8 , 2 , [12536.57406494]
255 , 8 , 4 , [12536.57406494]
255 , 8 , 6 , [12536.57406494]
255 , 8 , 8 , [12536.57406494]
255 , 8 , 10 , [12536.57406494]
255 , 8 , 12 , [12536.57406494]
255 , 8 , 14 , [12536.57406494]
255 , 8 , 16 , [12536.57406494]
255 , 8 , 18 , [12536.57406494]
255 , 8 , 20 , [12536.57406494]
255 , 8 , 22 , [12536.57406494]
255 , 8 , 24 , [12536.57406494]
255 , 8 , 26 , [12536.57406494]
255 , 8 , 28 , [12536.57406494]
255 , 10 , 0 , [12536.57406494]
255 , 10 , 2 , [12536.57406494]
255 , 10 , 4 , [12536.57406494]
255 , 10 , 6 , [12536.57406494]
255 , 10 , 8 , [12536.57406494]
255 , 10 , 10 , [12536.57406494]
255 , 10 , 12 , [12536.57406494]
255 , 10 , 14 , [12536.57406494]
255 , 10 , 16 , [12536.57406494]
255 , 10 , 18 , [12536.57406494]
255 , 10 , 20 , [12536.57406494]
255 , 10 , 22 , [12536.57406494]
255 , 10 , 24 , [12536.57406494]
255 , 10 , 26 , [12536.57406494]
255 , 10 , 28 , [12536.57406494]
255 , 12 , 0 , [12536.57406494]
255 , 12 , 2 , [12536.57406494]
255 , 12 , 4 , [12536.57406494]
255 , 12 , 6 , [12536.57406494]
255 , 12 , 8 , [12536.57406494]
255 , 12 , 10 , [12536.57406494]
255 , 12 , 12 , [12536.57406494]
255 , 12 , 14 , [12536.57406494]
255 , 12 , 16 , [12536.57406494]
255 , 12 , 18 , [12536.57406494]
255 , 12 , 20 , [12536.57406494]
255 , 12 , 22 , [12536.57406494]
255 , 12 , 24 , [12536.57406494]
255 , 12 , 26 , [12536.57406494]
255 , 12 , 28 , [12536.57406494]
255 , 14 , 0 , [12536.57406494]
255 , 14 , 2 , [12536.57406494]
255 , 14 , 4 , [12536.57406494]
255 , 14 , 6 , [12536.57406494]
255 , 14 , 8 , [12536.57406494]
255 , 14 , 10 , [12536.57406494]
255 , 14 , 12 , [12536.57406494]
255 , 14 , 14 , [12536.57406494]
255 , 14 , 16 , [12536.57406494]
255 , 14 , 18 , [12536.57406494]
255 , 14 , 20 , [12536.57406494]
255 , 14 , 22 , [12536.57406494]
255 , 14 , 24 , [12536.57406494]
255 , 14 , 26 , [12536.57406494]
255 , 14 , 28 , [12536.57406494]
255 , 16 , 0 , [12536.57406494]
255 , 16 , 2 , [12536.57406494]
255 , 16 , 4 , [12536.57406494]
255 , 16 , 6 , [12536.57406494]
255 , 16 , 8 , [12536.57406494]
255 , 16 , 10 , [12536.57406494]
255 , 16 , 12 , [12536.57406494]
255 , 16 , 14 , [12536.57406494]
255 , 16 , 16 , [12536.57406494]
255 , 16 , 18 , [12536.57406494]
255 , 16 , 20 , [12536.57406494]
255 , 16 , 22 , [12536.57406494]
255 , 16 , 24 , [12536.57406494]
255 , 16 , 26 , [12536.57406494]
255 , 16 , 28 , [12536.57406494]
255 , 18 , 0 , [12536.57406494]
255 , 18 , 2 , [12536.57406494]
255 , 18 , 4 , [12536.57406494]
255 , 18 , 6 , [12536.57406494]
255 , 18 , 8 , [12536.57406494]
255 , 18 , 10 , [12536.57406494]
255 , 18 , 12 , [12536.57406494]
255 , 18 , 14 , [12536.57406494]
255 , 18 , 16 , [12536.57406494]
255 , 18 , 18 , [12536.57406494]
255 , 18 , 20 , [12536.57406494]
255 , 18 , 22 , [12536.57406494]
255 , 18 , 24 , [12536.57406494]
255 , 18 , 26 , [12536.57406494]
255 , 18 , 28 , [12536.57406494]
255 , 20 , 0 , [12536.57406494]
255 , 20 , 2 , [12536.57406494]
255 , 20 , 4 , [12536.57406494]
255 , 20 , 6 , [12536.57406494]
255 , 20 , 8 , [12536.57406494]
255 , 20 , 10 , [12536.57406494]
255 , 20 , 12 , [12536.57406494]
255 , 20 , 14 , [12536.57406494]
255 , 20 , 16 , [12536.57406494]
255 , 20 , 18 , [12536.57406494]
255 , 20 , 20 , [12536.57406494]
255 , 20 , 22 , [12536.57406494]
255 , 20 , 24 , [12536.57406494]
255 , 20 , 26 , [12536.57406494]
255 , 20 , 28 , [12536.57406494]
255 , 22 , 0 , [12536.57406494]
255 , 22 , 2 , [12536.57406494]
255 , 22 , 4 , [12536.57406494]
255 , 22 , 6 , [12536.57406494]
255 , 22 , 8 , [12536.57406494]
255 , 22 , 10 , [12536.57406494]
255 , 22 , 12 , [12536.57406494]
255 , 22 , 14 , [12536.57406494]
255 , 22 , 16 , [12536.57406494]
255 , 22 , 18 , [12536.57406494]
255 , 22 , 20 , [12536.57406494]
255 , 22 , 22 , [12536.57406494]
255 , 22 , 24 , [12536.57406494]
255 , 22 , 26 , [12536.57406494]
255 , 22 , 28 , [12536.57406494]
255 , 24 , 0 , [12536.57406494]
255 , 24 , 2 , [12536.57406494]
255 , 24 , 4 , [12536.57406494]
255 , 24 , 6 , [12536.57406494]
255 , 24 , 8 , [12536.57406494]
255 , 24 , 10 , [12536.57406494]
255 , 24 , 12 , [12536.57406494]
255 , 24 , 14 , [12536.57406494]
255 , 24 , 16 , [12536.57406494]
255 , 24 , 18 , [12536.57406494]
255 , 24 , 20 , [12536.57406494]
255 , 24 , 22 , [12536.57406494]
255 , 24 , 24 , [12536.57406494]
255 , 24 , 26 , [12536.57406494]
255 , 24 , 28 , [12536.57406494]
255 , 26 , 0 , [12536.57406494]
255 , 26 , 2 , [12536.57406494]
255 , 26 , 4 , [12536.57406494]
255 , 26 , 6 , [12536.57406494]
255 , 26 , 8 , [12536.57406494]
255 , 26 , 10 , [12536.57406494]
